name,created_at,closed_at,lifespan,pr_id,merged_at,merged
google/closure-compiler,2016-01-06 12:17:02 UTC,2016-02-05 03:46:11 UTC,42689,1369,,false
google/closure-compiler,2015-12-28 10:32:59 UTC,2016-01-04 19:47:09 UTC,10635,1343,,false
google/closure-compiler,2016-03-15 20:19:20 UTC,2016-03-15 23:33:46 UTC,194,1660,,false
google/closure-compiler,2016-04-08 20:51:48 UTC,2016-04-12 23:27:36 UTC,5916,1718,,false
google/closure-compiler,2015-12-28 10:34:30 UTC,2016-01-20 14:13:20 UTC,33339,1347,,false
google/closure-compiler,2016-09-12 18:13:29 UTC,2016-09-15 23:32:56 UTC,4639,2008,,false
google/closure-compiler,2016-03-13 03:16:47 UTC,2016-03-23 18:08:49 UTC,15292,1646,,false
google/closure-compiler,2016-02-25 18:58:43 UTC,2016-02-25 20:55:06 UTC,117,1588,,false
google/closure-compiler,2016-11-14 11:18:00 UTC,2016-11-15 19:35:13 UTC,1937,2150,,false
google/closure-compiler,2016-06-16 15:07:58 UTC,2016-07-08 17:54:44 UTC,31847,1850,,false
google/closure-compiler,2016-02-26 19:26:26 UTC,2016-03-23 17:56:29 UTC,37350,1591,,false
google/closure-compiler,2016-05-03 13:35:41 UTC,2016-05-03 13:45:40 UTC,10,1767,,false
google/closure-compiler,2016-04-15 05:40:26 UTC,2016-04-28 23:24:14 UTC,19784,1728,,false
google/closure-compiler,2016-03-11 10:55:01 UTC,2016-03-15 23:42:02 UTC,6527,1634,,false
google/closure-compiler,2016-10-03 09:13:14 UTC,2016-10-04 00:03:12 UTC,890,2054,,false
google/closure-compiler,2016-06-29 11:43:56 UTC,2016-07-13 23:53:19 UTC,20890,1867,,false
google/closure-compiler,2016-02-27 01:45:55 UTC,2016-03-04 18:52:18 UTC,9667,1593,,false
google/closure-compiler,2016-10-30 13:36:59 UTC,2016-11-17 00:29:32 UTC,25133,2116,,false
google/closure-compiler,2016-12-15 00:06:58 UTC,2016-12-16 00:30:16 UTC,1464,2200,,false
google/closure-compiler,2016-05-11 23:46:07 UTC,2016-09-23 21:57:56 UTC,194291,1788,,false
google/closure-compiler,2016-10-17 07:31:31 UTC,2016-10-17 23:22:25 UTC,951,2089,,false
google/closure-compiler,2016-07-01 13:39:46 UTC,2016-07-01 18:36:27 UTC,297,1871,,false
google/closure-compiler,2017-02-22 11:40:11 UTC,2017-02-22 22:19:04 UTC,639,2331,,false
google/closure-compiler,2016-01-27 16:03:53 UTC,2016-02-17 00:49:57 UTC,29326,1457,,false
google/closure-compiler,2016-11-02 14:45:23 UTC,2016-11-02 17:25:19 UTC,160,2123,,false
google/closure-compiler,2017-10-28 11:23:16 UTC,2017-11-14 23:55:04 UTC,25232,2691,,false
google/closure-compiler,2017-05-16 03:17:07 UTC,2017-05-18 21:04:36 UTC,3947,2495,,false
google/closure-compiler,2016-03-29 18:54:13 UTC,2016-03-30 23:25:03 UTC,1711,1695,,false
google/closure-compiler,2017-02-16 15:53:50 UTC,2017-02-21 23:54:09 UTC,7681,2313,,false
google/closure-compiler,2016-03-10 18:13:03 UTC,2016-03-14 23:46:45 UTC,6093,1629,,false
google/closure-compiler,2016-10-15 19:24:07 UTC,2016-10-18 22:10:21 UTC,4486,2085,,false
google/closure-compiler,2016-11-13 14:06:22 UTC,2016-11-16 18:44:29 UTC,4598,2147,,false
google/closure-compiler,2016-10-22 01:25:20 UTC,2016-11-04 17:26:34 UTC,19681,2094,,false
google/closure-compiler,2016-02-20 14:36:10 UTC,2016-02-20 17:37:41 UTC,181,1575,,false
google/closure-compiler,2016-10-03 07:51:41 UTC,2016-10-26 23:32:40 UTC,34061,2053,,false
google/closure-compiler,2017-07-11 11:45:42 UTC,2017-07-18 15:22:09 UTC,10297,2564,,false
google/closure-compiler,2016-02-23 21:10:42 UTC,2016-02-25 20:55:41 UTC,2865,1583,,false
google/closure-compiler,2016-07-14 18:05:03 UTC,2016-07-15 20:15:01 UTC,1570,1891,,false
google/closure-compiler,2017-06-30 15:15:07 UTC,2017-07-11 22:36:49 UTC,16281,2554,,false
google/closure-compiler,2017-08-04 05:13:31 UTC,2017-08-08 23:18:34 UTC,6845,2600,,false
google/closure-compiler,2016-08-17 19:27:53 UTC,2017-03-09 17:59:44 UTC,293672,1959,,false
google/closure-compiler,2016-11-05 21:15:53 UTC,2017-01-28 00:37:02 UTC,119722,2130,,false
google/closure-compiler,2017-03-19 16:09:52 UTC,2017-04-11 19:48:01 UTC,33339,2378,,false
google/closure-compiler,2016-03-10 08:54:26 UTC,2017-01-20 18:06:30 UTC,455592,1624,,false
google/closure-compiler,2017-01-16 03:45:36 UTC,2017-01-19 00:31:39 UTC,4126,2238,,false
google/closure-compiler,2016-03-15 07:25:46 UTC,2017-02-07 23:52:00 UTC,474747,1658,,false
google/closure-compiler,2017-02-06 18:47:54 UTC,2017-02-15 16:53:52 UTC,12846,2283,,false
google/closure-compiler,2016-12-07 01:05:09 UTC,2016-12-07 04:17:31 UTC,192,2185,,false
google/closure-compiler,2016-03-16 16:59:23 UTC,2016-03-16 23:07:12 UTC,368,1666,,false
google/closure-compiler,2016-01-24 20:07:24 UTC,2016-04-22 17:46:21 UTC,128019,1432,,false
google/closure-compiler,2016-02-12 18:39:44 UTC,2016-02-23 04:28:21 UTC,14989,1530,,false
google/closure-compiler,2016-09-07 09:46:38 UTC,2016-09-12 23:46:30 UTC,8040,2003,,false
google/closure-compiler,2016-03-14 01:22:31 UTC,2016-07-08 23:33:21 UTC,168371,1650,,false
google/closure-compiler,2016-03-01 02:26:30 UTC,2016-03-05 00:49:02 UTC,5663,1599,,false
google/closure-compiler,2016-12-23 08:25:07 UTC,2017-01-12 21:20:02 UTC,29575,2213,,false
google/closure-compiler,2016-09-26 03:33:39 UTC,2016-09-26 18:59:32 UTC,926,2034,,false
google/closure-compiler,2016-03-11 19:29:59 UTC,2016-03-12 00:40:41 UTC,311,1640,,false
google/closure-compiler,2017-02-11 15:11:40 UTC,2017-02-15 16:53:52 UTC,5862,2300,,false
google/closure-compiler,2016-08-02 11:13:31 UTC,2016-08-23 22:49:48 UTC,30936,1928,,false
google/closure-compiler,2016-11-28 00:00:47 UTC,2016-11-28 22:11:30 UTC,1331,2173,,false
google/closure-compiler,2017-02-09 12:41:12 UTC,2017-02-10 00:20:19 UTC,699,2294,,false
google/closure-compiler,2016-03-10 13:31:12 UTC,2016-03-15 23:33:46 UTC,7802,1626,,false
google/closure-compiler,2017-08-30 14:41:29 UTC,2017-08-30 22:50:35 UTC,489,2633,,false
google/closure-compiler,2016-05-21 12:46:17 UTC,2016-10-15 20:00:43 UTC,212114,1807,,false
google/closure-compiler,2016-09-07 07:37:12 UTC,2016-09-26 03:43:06 UTC,27126,2002,,false
google/closure-compiler,2016-03-15 23:48:56 UTC,2016-03-17 23:34:28 UTC,2866,1663,,false
google/closure-compiler,2017-04-27 22:06:23 UTC,2017-05-01 18:07:33 UTC,5521,2461,,false
google/closure-compiler,2016-03-03 09:21:11 UTC,2016-03-11 00:19:45 UTC,10978,1609,,false
google/closure-compiler,2015-12-11 22:16:10 UTC,2016-02-23 04:20:00 UTC,105484,1293,,false
google/closure-compiler,2016-03-21 02:14:31 UTC,2016-03-29 00:05:45 UTC,11391,1678,,false
google/closure-compiler,2016-03-16 13:53:43 UTC,2016-03-21 19:00:00 UTC,7507,1665,,false
google/closure-compiler,2017-03-09 01:38:22 UTC,2017-03-14 16:14:44 UTC,8076,2363,,false
google/closure-compiler,2017-02-09 01:25:04 UTC,2017-02-09 02:09:36 UTC,44,2292,,false
google/closure-compiler,2015-09-12 02:41:13 UTC,2016-04-07 20:34:58 UTC,300593,1132,,false
google/closure-compiler,2016-01-05 00:59:17 UTC,2016-08-23 00:01:32 UTC,332582,1363,,false
google/closure-compiler,2016-04-22 21:51:05 UTC,2016-05-06 22:22:51 UTC,20191,1754,,false
google/closure-compiler,2016-02-15 18:53:09 UTC,2016-03-14 23:46:45 UTC,40613,1551,,false
google/closure-compiler,2016-09-01 06:30:34 UTC,2016-09-02 18:51:37 UTC,2181,1991,,false
google/closure-compiler,2017-03-14 11:40:34 UTC,2017-03-23 18:04:35 UTC,13344,2369,,false
google/closure-compiler,2016-03-03 21:48:14 UTC,2016-03-03 21:53:43 UTC,5,1612,,false
google/closure-compiler,2017-10-05 16:17:02 UTC,2017-10-10 20:11:17 UTC,7434,2673,,false
google/closure-compiler,2017-02-24 12:46:18 UTC,2017-03-02 18:29:36 UTC,8983,2334,,false
google/closure-compiler,2017-03-20 15:38:33 UTC,2017-03-21 20:19:48 UTC,1721,2380,,false
google/closure-compiler,2016-09-22 16:44:41 UTC,2016-09-22 17:32:59 UTC,48,2026,,false
google/closure-compiler,2015-10-07 10:06:52 UTC,2016-01-05 17:35:41 UTC,130049,1192,,false
google/closure-compiler,2016-03-13 07:25:01 UTC,2016-06-20 20:58:37 UTC,143373,1648,,false
google/closure-compiler,2016-07-17 14:13:28 UTC,2016-07-19 00:05:46 UTC,2032,1898,,false
google/closure-compiler,2016-01-04 16:58:31 UTC,2016-01-04 22:37:07 UTC,339,1362,"""2016-01-04T22:37:07Z""",true
google/closure-compiler,2015-12-30 22:31:17 UTC,2016-01-08 13:20:08 UTC,12409,1354,"""2016-01-08T13:20:08Z""",true
google/closure-compiler,2015-12-25 12:56:05 UTC,2016-01-08 13:22:45 UTC,20186,1342,"""2016-01-08T13:22:45Z""",true
google/closure-compiler,2015-12-03 21:30:24 UTC,2016-01-08 13:27:09 UTC,51357,1280,"""2016-01-08T13:27:09Z""",true
google/closure-compiler,2015-12-21 15:01:34 UTC,2016-01-08 21:26:22 UTC,26305,1322,"""2016-01-08T21:26:22Z""",true
google/closure-compiler,2016-01-05 17:35:19 UTC,2016-01-09 18:31:34 UTC,5816,1366,"""2016-01-09T18:31:34Z""",true
google/closure-compiler,2016-01-10 06:13:11 UTC,2016-01-11 05:34:09 UTC,1401,1381,"""2016-01-11T05:34:09Z""",true
google/closure-compiler,2016-01-08 20:40:38 UTC,2016-01-12 15:25:11 UTC,5445,1377,"""2016-01-12T15:25:11Z""",true
google/closure-compiler,2016-01-12 11:35:29 UTC,2016-01-13 13:53:19 UTC,1578,1385,"""2016-01-13T13:53:19Z""",true
google/closure-compiler,2016-01-13 00:43:18 UTC,2016-01-13 17:26:09 UTC,1003,1387,"""2016-01-13T17:26:09Z""",true
google/closure-compiler,2015-12-28 17:06:49 UTC,2016-01-14 16:36:32 UTC,24450,1348,"""2016-01-14T16:36:32Z""",true
google/closure-compiler,2016-01-13 11:24:26 UTC,2016-01-14 17:11:47 UTC,1787,1389,"""2016-01-14T17:11:47Z""",true
google/closure-compiler,2016-01-14 03:30:16 UTC,2016-01-15 18:20:48 UTC,2330,1395,"""2016-01-15T18:20:48Z""",true
google/closure-compiler,2016-01-20 14:09:30 UTC,2016-01-20 16:53:11 UTC,164,1412,"""2016-01-20T16:53:11Z""",true
google/closure-compiler,2016-01-20 14:26:54 UTC,2016-01-20 17:45:29 UTC,199,1413,"""2016-01-20T17:45:29Z""",true
google/closure-compiler,2015-12-22 03:50:21 UTC,2016-01-20 18:47:19 UTC,42657,1329,"""2016-01-20T18:47:19Z""",true
google/closure-compiler,2016-01-20 23:53:16 UTC,2016-01-20 23:57:30 UTC,4,1416,"""2016-01-20T23:57:30Z""",true
google/closure-compiler,2016-01-22 18:48:06 UTC,2016-01-22 18:57:41 UTC,9,1423,"""2016-01-22T18:57:41Z""",true
google/closure-compiler,2016-01-23 02:52:00 UTC,2016-01-23 16:57:33 UTC,845,1424,"""2016-01-23T16:57:33Z""",true
google/closure-compiler,2016-01-27 04:36:48 UTC,2016-01-27 07:40:56 UTC,184,1452,"""2016-01-27T07:40:56Z""",true
google/closure-compiler,2016-01-29 11:40:18 UTC,2016-01-29 12:52:10 UTC,72,1464,"""2016-01-29T12:52:10Z""",true
google/closure-compiler,2016-01-28 23:14:00 UTC,2016-01-29 12:54:24 UTC,820,1463,"""2016-01-29T12:54:24Z""",true
google/closure-compiler,2016-01-20 08:57:19 UTC,2016-01-29 17:44:53 UTC,13487,1409,"""2016-01-29T17:44:53Z""",true
google/closure-compiler,2016-01-28 15:04:09 UTC,2016-01-29 18:14:14 UTC,1630,1461,"""2016-01-29T18:14:14Z""",true
google/closure-compiler,2016-01-30 13:47:29 UTC,2016-01-30 18:12:15 UTC,265,1473,"""2016-01-30T18:12:15Z""",true
google/closure-compiler,2016-01-30 04:36:50 UTC,2016-01-30 19:27:17 UTC,891,1469,"""2016-01-30T19:27:17Z""",true
google/closure-compiler,2016-01-30 09:29:16 UTC,2016-01-30 19:34:52 UTC,605,1470,"""2016-01-30T19:34:52Z""",true
google/closure-compiler,2016-01-20 08:54:55 UTC,2016-01-30 20:14:51 UTC,15080,1408,"""2016-01-30T20:14:51Z""",true
google/closure-compiler,2016-01-18 14:55:32 UTC,2016-01-31 19:17:05 UTC,18982,1406,"""2016-01-31T19:17:05Z""",true
google/closure-compiler,2016-01-22 12:45:00 UTC,2016-01-31 19:26:27 UTC,13361,1420,"""2016-01-31T19:26:27Z""",true
google/closure-compiler,2016-01-01 01:49:39 UTC,2016-02-01 04:31:01 UTC,44802,1359,"""2016-02-01T04:31:01Z""",true
google/closure-compiler,2016-02-01 15:46:14 UTC,2016-02-01 18:25:27 UTC,159,1478,"""2016-02-01T18:25:27Z""",true
google/closure-compiler,2016-02-01 22:42:18 UTC,2016-02-01 22:46:30 UTC,4,1484,"""2016-02-01T22:46:30Z""",true
google/closure-compiler,2016-02-02 16:41:00 UTC,2016-02-02 18:29:42 UTC,108,1486,"""2016-02-02T18:29:41Z""",true
google/closure-compiler,2016-02-01 18:12:09 UTC,2016-02-02 20:36:14 UTC,1584,1480,"""2016-02-02T20:36:14Z""",true
google/closure-compiler,2016-02-02 21:37:01 UTC,2016-02-03 05:49:01 UTC,492,1487,"""2016-02-03T05:49:01Z""",true
google/closure-compiler,2016-02-05 14:35:59 UTC,2016-02-05 17:42:38 UTC,187,1500,"""2016-02-05T17:42:38Z""",true
google/closure-compiler,2016-02-05 21:06:39 UTC,2016-02-05 21:16:45 UTC,10,1501,"""2016-02-05T21:16:45Z""",true
google/closure-compiler,2016-02-07 02:01:17 UTC,2016-02-08 19:03:03 UTC,2462,1503,"""2016-02-08T19:03:03Z""",true
google/closure-compiler,2016-02-03 19:46:54 UTC,2016-02-08 19:17:37 UTC,7171,1491,"""2016-02-08T19:17:37Z""",true
google/closure-compiler,2016-02-04 07:32:42 UTC,2016-02-08 20:48:53 UTC,6556,1493,"""2016-02-08T20:48:53Z""",true
google/closure-compiler,2016-02-08 22:21:52 UTC,2016-02-08 22:21:58 UTC,0,1508,"""2016-02-08T22:21:58Z""",true
google/closure-compiler,2016-02-08 23:46:50 UTC,2016-02-09 18:06:46 UTC,1100,1509,"""2016-02-09T18:06:46Z""",true
google/closure-compiler,2016-02-10 15:48:58 UTC,2016-02-10 17:26:19 UTC,98,1516,"""2016-02-10T17:26:19Z""",true
google/closure-compiler,2016-02-10 15:07:25 UTC,2016-02-10 17:34:01 UTC,147,1514,"""2016-02-10T17:34:01Z""",true
google/closure-compiler,2016-02-10 06:02:04 UTC,2016-02-10 19:23:27 UTC,801,1512,"""2016-02-10T19:23:27Z""",true
google/closure-compiler,2016-01-14 08:28:53 UTC,2016-02-10 19:51:36 UTC,39563,1398,"""2016-02-10T19:51:36Z""",true
google/closure-compiler,2016-02-10 20:13:53 UTC,2016-02-10 21:55:13 UTC,102,1523,"""2016-02-10T21:55:13Z""",true
google/closure-compiler,2016-02-03 02:44:06 UTC,2016-02-11 17:44:28 UTC,12420,1488,"""2016-02-11T17:44:28Z""",true
google/closure-compiler,2016-01-29 20:59:11 UTC,2016-02-11 19:51:56 UTC,18652,1467,"""2016-02-11T19:51:56Z""",true
google/closure-compiler,2016-02-11 20:34:49 UTC,2016-02-11 20:37:34 UTC,3,1527,"""2016-02-11T20:37:34Z""",true
google/closure-compiler,2016-02-11 21:10:21 UTC,2016-02-12 03:57:31 UTC,407,1528,"""2016-02-12T03:57:31Z""",true
google/closure-compiler,2016-02-15 14:27:38 UTC,2016-02-16 20:16:56 UTC,1789,1549,"""2016-02-16T20:16:56Z""",true
google/closure-compiler,2016-02-13 07:11:22 UTC,2016-02-17 20:08:13 UTC,6537,1537,"""2016-02-17T20:08:13Z""",true
google/closure-compiler,2016-02-17 19:46:16 UTC,2016-02-18 06:58:24 UTC,672,1558,"""2016-02-18T06:58:24Z""",true
google/closure-compiler,2016-02-15 10:49:07 UTC,2016-02-18 07:04:12 UTC,4095,1547,"""2016-02-18T07:04:12Z""",true
google/closure-compiler,2016-02-18 03:05:40 UTC,2016-02-18 20:07:17 UTC,1022,1559,"""2016-02-18T20:07:17Z""",true
google/closure-compiler,2016-02-13 07:00:03 UTC,2016-02-18 20:44:02 UTC,8024,1536,"""2016-02-18T20:44:02Z""",true
google/closure-compiler,2016-02-13 05:55:44 UTC,2016-02-18 20:45:23 UTC,8090,1535,"""2016-02-18T20:45:23Z""",true
google/closure-compiler,2016-02-18 18:56:43 UTC,2016-02-18 20:55:31 UTC,119,1562,"""2016-02-18T20:55:31Z""",true
google/closure-compiler,2016-02-10 05:54:40 UTC,2016-02-18 22:25:17 UTC,12511,1511,"""2016-02-18T22:25:17Z""",true
google/closure-compiler,2016-02-19 01:49:04 UTC,2016-02-19 01:51:03 UTC,2,1565,"""2016-02-19T01:51:03Z""",true
google/closure-compiler,2016-02-19 02:48:13 UTC,2016-02-19 02:53:16 UTC,5,1566,"""2016-02-19T02:53:16Z""",true
google/closure-compiler,2016-02-19 03:07:35 UTC,2016-02-19 05:02:40 UTC,115,1568,"""2016-02-19T05:02:40Z""",true
google/closure-compiler,2016-02-19 02:58:25 UTC,2016-02-20 02:42:38 UTC,1424,1567,"""2016-02-20T02:42:38Z""",true
google/closure-compiler,2016-02-19 09:04:23 UTC,2016-02-20 02:43:38 UTC,1059,1571,"""2016-02-20T02:43:38Z""",true
google/closure-compiler,2015-11-23 23:31:41 UTC,2016-02-20 07:49:52 UTC,127218,1266,"""2016-02-20T07:49:52Z""",true
google/closure-compiler,2016-02-20 11:43:06 UTC,2016-02-20 12:06:30 UTC,23,1574,"""2016-02-20T12:06:30Z""",true
google/closure-compiler,2016-02-01 02:23:19 UTC,2016-02-20 14:41:06 UTC,28098,1476,"""2016-02-20T14:41:06Z""",true
google/closure-compiler,2016-02-21 01:11:12 UTC,2016-02-21 16:19:02 UTC,908,1576,"""2016-02-21T16:19:02Z""",true
google/closure-compiler,2016-02-22 02:38:19 UTC,2016-02-22 05:18:15 UTC,160,1580,"""2016-02-22T05:18:15Z""",true
google/closure-compiler,2016-03-02 06:06:17 UTC,2016-03-02 06:10:02 UTC,4,1604,"""2016-03-02T06:10:02Z""",true
google/closure-compiler,2016-03-11 22:25:37 UTC,2016-03-12 22:19:31 UTC,1434,1642,"""2016-03-12T22:19:31Z""",true
google/closure-compiler,2015-12-03 21:57:23 UTC,2016-03-13 06:41:07 UTC,144524,1281,"""2016-03-13T06:41:07Z""",true
google/closure-compiler,2016-03-21 19:32:25 UTC,2016-03-21 19:38:48 UTC,6,1679,"""2016-03-21T19:38:48Z""",true
google/closure-compiler,2016-03-30 23:50:57 UTC,2016-04-01 19:45:33 UTC,2635,1699,"""2016-04-01T19:45:33Z""",true
google/closure-compiler,2016-04-01 01:56:21 UTC,2016-04-01 21:32:01 UTC,1176,1701,"""2016-04-01T21:32:01Z""",true
google/closure-compiler,2016-04-20 15:39:33 UTC,2016-04-20 15:59:10 UTC,20,1744,"""2016-04-20T15:59:10Z""",true
google/closure-compiler,2016-05-13 09:09:06 UTC,2016-05-19 16:31:56 UTC,9082,1792,"""2016-05-19T16:31:56Z""",true
google/closure-compiler,2016-09-21 16:27:01 UTC,2016-09-21 17:51:25 UTC,84,2025,"""2016-09-21T17:51:25Z""",true
google/closure-compiler,2017-04-03 12:29:08 UTC,2017-04-04 23:45:07 UTC,2116,2400,"""2017-04-04T23:45:07Z""",true
